,Name,DeptId,Department,x,y
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,0.7240915894508362,-7.0055832862854
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-0.6577655076980591,-5.85107421875
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,1.9974428415298462,-7.479762554168701
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,1.8145999908447266,-6.200407028198242
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,-0.6154130101203918,-7.9878740310668945
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,-0.6154128313064575,-7.987873554229736
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,-0.6154083013534546,-7.987882614135742
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,2.0845303535461426,-5.968825340270996
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-1.0967780351638794,-5.543406009674072
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,0.7465963363647461,-6.490696430206299
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-0.3768627941608429,-11.637938499450684
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-1.3100578784942627,-11.29682445526123
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,-0.6577656865119934,-5.851076126098633
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-0.6347596645355225,-11.03810977935791
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-0.37544018030166626,-11.633915901184082
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,2.600313663482666,-9.211967468261719
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,-1.3905850648880005,-7.978401184082031
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,0.7477285265922546,-6.490664958953857
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,-0.6577650904655457,-5.851073741912842
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,1.8566908836364746,-8.359116554260254
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,0.7240749597549438,-7.005584239959717
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-1.3100578784942627,-11.296825408935547
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,0.00802074745297432,-7.533774375915527
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,-0.6154027581214905,-7.9878973960876465
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-1.31428062915802,-11.300230979919434
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,2.6203958988189697,-8.653254508972168
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-0.9611830115318298,-11.948701858520508
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,0.7537847757339478,-7.191610813140869
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-0.9611830115318298,-11.948701858520508
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,2.375554084777832,-7.892452239990234
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,-0.615412175655365,-7.987875461578369
