,Name,DeptId,Department,x,y
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-2.9663355350494385,4.380210876464844
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-2.529303789138794,3.8901634216308594
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,-4.418148517608643,1.9110835790634155
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,-7.161958694458008,1.1095362901687622
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,-1.4794511795043945,0.7658047676086426
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-2.4009995460510254,4.9755635261535645
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,-3.361982583999634,0.833544135093689
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,-3.4980971813201904,-0.12324448674917221
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-7.161958694458008,1.1095362901687622
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-3.143838882446289,3.8982083797454834
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-2.643575429916382,5.011390209197998
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,-2.042617082595825,-1.4625353813171387
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-2.6442811489105225,3.9957945346832275
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,-1.6715296506881714,0.41539353132247925
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,-3.347684621810913,0.9514042735099792
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,-3.852330207824707,1.9091554880142212
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-2.5192601680755615,0.9618008136749268
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,-7.324068069458008,1.3199750185012817
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,-4.088054656982422,-0.9772379994392395
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-2.6442811489105225,3.9957945346832275
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-1.9408291578292847,1.4546700716018677
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,-1.628231167793274,-1.7450599670410156
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,-4.237205982208252,-0.7853990793228149
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,-4.568525314331055,-0.12403302639722824
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,-3.6666064262390137,0.5238525867462158
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-2.2524607181549072,4.399730682373047
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,-3.900021553039551,0.14626574516296387
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,-4.228918552398682,0.6675558090209961
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,-4.416132926940918,0.19778671860694885
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-2.0049257278442383,4.999300479888916
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-2.4066715240478516,4.755922794342041
