,Name,DeptId,Department,x,y
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-12.677289962768555,-9.696435928344727
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,-10.439427375793457,-7.080269813537598
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,-9.627664566040039,-6.863405227661133
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-12.264054298400879,-9.119144439697266
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,-9.377242088317871,-8.746084213256836
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-12.988784790039062,-9.810993194580078
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,-11.71927261352539,-7.283896446228027
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-12.725752830505371,-9.337471961975098
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,-8.973541259765625,-8.894742012023926
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,-10.093650817871094,-6.904546737670898
