,Name,DeptId,Department,x,y
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,2.0554449558258057,2.4307382106781006
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,5.209172248840332,3.77433443069458
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,5.345992565155029,-0.9126286506652832
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,3.5191707611083984,-0.0593414306640625
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,4.480382919311523,0.6059620976448059
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,5.909536838531494,3.1462128162384033
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,6.355090618133545,-0.8434942364692688
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,4.227371692657471,1.3136793375015259
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,5.496431827545166,3.5407233238220215
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,3.4519660472869873,-0.04209814965724945
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,6.133804798126221,-0.39213064312934875
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,2.0725903511047363,2.429198741912842
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,4.703076362609863,1.3657116889953613
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,7.48856258392334,1.3216040134429932
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,5.39010763168335,-0.4129457175731659
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,3.463399648666382,-0.017394427210092545
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,5.790019989013672,-0.46941515803337097
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,4.100960731506348,1.6068557500839233
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,5.526376724243164,3.3581714630126953
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,3.7004096508026123,0.0451841838657856
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,2.9560022354125977,-0.5691363215446472
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,5.802127361297607,3.568573236465454
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,5.766376495361328,-0.6154778599739075
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,5.789020538330078,-0.4212493598461151
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,4.569657802581787,1.2682504653930664
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,2.0380656719207764,2.431443691253662
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,4.628261566162109,1.5364104509353638
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,4.060908317565918,1.2585351467132568
